_id,user_id,created_at,description,display_name,handle,updated_at
67781dd55d17b38e9c151853,did:plc:mxy2zvsr6ks3h2njj3ulimgv,2025-01-03T14:26:45.430Z,N/A,N/A,coisasnaonotaveis.bsky.social,2025-01-03T14:26:45.430Z
67781dd55d17b38e9c151854,did:plc:urgbmgugulakuq5bzhsca4bt,2025-01-03T14:26:45.431Z,N/A,N/A,adegair.bsky.social,2025-01-03T14:26:45.431Z
67781dd55d17b38e9c151855,did:plc:bhknzyk3czdhyyo3l4othgnz,2025-01-03T14:26:45.431Z,https://www.nbloglinks.com\n\n🔵follow 🔥Repost 💗 and Share 😘\n\n#health #income #business #sports #dating #books #education #software #betting #spirituality #marketing #games #tech,nbloglinks,nbloglinks.bsky.social,2025-01-03T14:26:45.431Z
67781dd55d17b38e9c151856,did:plc:xnibugopglk7bfqdtnjghlhd,2025-01-03T14:26:45.432Z,"Back in Vietnam until early-Feb. Public Transport fan. Loves Walking. Great at Math. Love Animation, books, Science and movies He/Him. Straight, but not MAGA. No porn or bots please, otherwise I will block you",Danny,longboy428.bsky.social,2025-01-03T14:26:45.432Z
67781dd55d17b38e9c151857,did:plc:yjo4bsw36bdvinkhj5twsbaf,2025-01-03T14:26:45.432Z,Vamos curar o lindo gatinho \n\n🅿️ℹ️❎: ajudecats@gmail.com,Ajudem meu Gatinho,gatinhog.bsky.social,2025-01-03T14:26:45.432Z
67781dd55d17b38e9c151858,did:plc:ab5znj7zc2ema4fbq56n35f6,2025-01-03T14:26:45.433Z,N/A,N/A,ligianaran.bsky.social,2025-01-03T14:26:45.433Z
67781dd55d17b38e9c151859,did:plc:n2yxr5tfjsfoy6oi4nmhk5pr,2025-01-03T14:26:45.433Z,N/A,N/A,zeca03vrau.bsky.social,2025-01-03T14:26:45.433Z
67781dd55d17b38e9c15185a,did:plc:2upmya4lgmqsrceqvo7pvma4,2025-01-03T14:26:45.434Z,N/A,N/A,ffedozzi.bsky.social,2025-01-03T14:26:45.434Z
67781dd55d17b38e9c15185b,did:plc:35k3djaq325jcumov3oynxfp,2025-01-03T14:26:45.434Z,"International football commentator: \nESPN, Bundesliga world feed, #EAFC25 video game and many others. \nOriginally from Aberdeen in NE Scotland.\nPosts in English & German.\nContact: Nicola@belmontsport.com",Derek Rae,raecomm.bsky.social,2025-01-03T14:26:45.434Z
67781dd55d17b38e9c15185c,did:plc:2xrugyynmlhxvr2ll7czenyw,2025-01-03T14:26:45.436Z,‏💕رضيتُ بالله ربّا،و بالإسلام دينا،و بمحمدّ ﷺ نبيّا و رسولا💕,Bσʝσ Nσι,bojonoi19.bsky.social,2025-01-03T14:26:45.436Z
67781dd55d17b38e9c15185d,did:plc:ss6kiiytaq4gn4jictmziefe,2025-01-03T14:26:45.437Z,N/A,N/A,plfut191091.bsky.social,2025-01-03T14:26:45.436Z
67781dd55d17b38e9c15185e,did:plc:k3f24oiz3f6a4zr57mwil3pb,2025-01-03T14:26:45.438Z,"#Retired Prison Warden #Chief Inspector #Soccer, #Cricket, #Veteran, #Movie #NFL, #Government, #Track & Field, #Crypto, #AMC #Music #Ape, #Jamaican #Blue Is My Favorite Color #Movie #Kung Fu #Boxer #Climate Change #Taurus",DonaldRedwood  🇯🇲🇺🇸,donaldredwood.bsky.social,2025-01-03T14:26:45.438Z
67781dd55d17b38e9c15185f,did:plc:pajcdhsqdwkvki76lzduwhbm,2025-01-03T14:26:45.440Z,N/A,N/A,rfdoutel.bsky.social,2025-01-03T14:26:45.440Z
67781dd55d17b38e9c151860,did:plc:skwnulyjb23n7azxhacharrx,2025-01-03T14:26:45.441Z,"True Blue\nWife, Mom, Grand Mom, and Dog Mom.\nBadgers, Packers, Brewers, and Bucks fan. \nNo DM’s, No MAGA, No Porn.",N/A,lindagirl.bsky.social,2025-01-03T14:26:45.441Z
67781dd55d17b38e9c151861,did:plc:asy7jk6chj6pn7ellav2ep3n,2025-01-03T14:26:45.441Z,N/A,N/A,uykusuz1903.bsky.social,2025-01-03T14:26:45.441Z
67781dd55d17b38e9c151862,did:plc:uxm2v3tenciymqqwc4nhhmga,2025-01-03T14:26:45.443Z,N/A,N/A,hoss25.bsky.social,2025-01-03T14:26:45.443Z
67781dd55d17b38e9c151863,did:plc:yf3wyx4alqsfdt3mko4yvpfg,2025-01-03T14:26:45.443Z,"💙stay safe, stay curious stay genuine💙\n🇮🇪🇳🇴🇺🇸 trauma therapist EMDR/CPTSD specialist working w/ seniors/ pain/TBI's...\n💫Working w/ healing energy as well🌟\n#resistance\nCHARACTER & MORALS matter\nFAFO",Colorado Crystal,coloradocrystal.bsky.social,2025-01-03T14:26:45.443Z
67781dd55d17b38e9c151864,did:plc:ee5j54fse6yyxjdwpperrymz,2025-01-03T14:26:45.444Z,😀😀😀,beh,bernardojunior.bsky.social,2025-01-03T14:26:45.444Z
67781dd55d17b38e9c151865,did:plc:p5typtyzc7umenbwdn6qmksn,2025-01-03T14:26:45.445Z,"""Each little bird in the sky is just a lil bit freer than I"" 🕊\n\nPerson with a disability from Adelaide. Music and sports tragic 🎶🏀\n\nCrows | Magic | AUFC | LUFC | Powerchair Football | Powerchair Hockey",Jono sais quoi,ordinaryjoel.bsky.social,2025-01-03T14:26:45.445Z
67781dd55d17b38e9c151866,did:plc:2mfhg7rmizvch5dy7wu7j7y5,2025-01-03T14:26:45.445Z,N/A,N/A,luju25.bsky.social,2025-01-03T14:26:45.445Z
67781dd55d17b38e9c151867,did:plc:mrlbemtqpy4b73xhx4sjojci,2025-01-03T14:26:45.446Z,• Pensamentos soltos e sem muita lógica.\n• Tenho THB 🙂>😠>😥\n• Sou do amém 🙏🏻 mas tb do axé 🌿.\n• Mãe em tempo integral 👧🏽\n• Apaixonada por perfumes. 🪻🌺\n• Amo chuva 🌧️ \n• Notívaga 🌕  \n• Virginiana ♍ \n• Flamenguista ❤️🖤 \n• Mangueirense💚🩷\n• 📍RJ 🇧🇷,Érika,erikaslli.bsky.social,2025-01-03T14:26:45.446Z
67781dd55d17b38e9c151868,did:plc:e7tmycwkekidd7rlzq57pkrp,2025-01-03T14:26:45.447Z,N/A,N/A,jonatasolsoares.bsky.social,2025-01-03T14:26:45.447Z
67781dd55d17b38e9c151869,did:plc:7e23cl5tksl3f5gztx5xzq7p,2025-01-03T14:26:45.447Z,"Batman & Psychology author, Popular Culture Psychology editor, distinguished professor, social psychologist, Wheel of Fortune champ. Teach on media, crime, mental health.\n16 books, most recently on Stranger Things, Spider-Man, The Handmaid's Tale.\n#blue",Dr. Travis Langley,drtravislangley.bsky.social,2025-01-03T14:26:45.447Z
67781dd55d17b38e9c15186a,did:plc:d2d7u6q7cuq6yfiwv7r3zbai,2025-01-03T14:26:45.448Z,"#Financier of JVs in China & Startups #Physicist #Author: Strategy. #Playwright: 20 Recent NY Shows (Sarah's Rapture, Pablo's Kisses, Women of Paris, Badass Women, City Suite, A Day of Promise, Ritual Cleansing, Rebooting Life, Break-Up, Twilight of Joy...",Paul K. Smith,paulksmith.bsky.social,2025-01-03T14:26:45.448Z
67781dd55d17b38e9c15186b,did:plc:45u5md4kzlmubu7zw5drlcdd,2025-01-03T14:26:45.448Z,N/A,N/A,devaldirlima.bsky.social,2025-01-03T14:26:45.448Z
67781dd55d17b38e9c15186c,did:plc:t2x3klcz2ise7k37nl6gis54,2025-01-03T14:26:45.449Z,N/A,N/A,danielmuro.bsky.social,2025-01-03T14:26:45.449Z
67781dd55d17b38e9c15186d,did:plc:76gwf7zk2byi7m7ga762ntir,2025-01-03T14:26:45.449Z,N/A,N/A,milleniumfogo.bsky.social,2025-01-03T14:26:45.449Z
67781dd55d17b38e9c15186e,did:plc:bkj75j26bhfcyeavpd55xswv,2025-01-03T14:26:45.450Z,X@spinanddump | FaceBook@liljoe slatfifth,Tiktok@p.roblemchild👁️🕷️🌙🖤🐐,liljoeslat.bsky.social,2025-01-03T14:26:45.450Z
67781dd55d17b38e9c15186f,did:plc:r7of4pu452exrp47r3m5gkv6,2025-01-03T14:26:45.451Z,N/A,N/A,pabc7085.bsky.social,2025-01-03T14:26:45.451Z
67781dd55d17b38e9c151870,did:plc:dj53nbh3e5luskphpmv2aud6,2025-01-03T14:26:45.452Z,Sharing my favourite memes I come across online ❤️,Meme Addict 😂,memeaddict.bsky.social,2025-01-03T14:26:45.452Z
67781dd55d17b38e9c151871,did:plc:eyzahadi5o53cucyd7zce47z,2025-01-03T14:26:45.454Z,More democrat than left or rightwing I Proportional Representation I European I Democracy close to home I For a clean football pyramid I Media pluralism I Microstates I Flags I International Justice,Lijphart,lijphart.bsky.social,2025-01-03T14:26:45.454Z
67781dd55d17b38e9c151872,did:plc:rei4sqgdfkymkntxerq22iuz,2025-01-03T14:26:45.457Z,Enviamos p/ todo o Brasil 🇧🇷\nCompre pelo site ⬇️\nwww.plugthc.com,Plug THC,plugthc.bsky.social,2025-01-03T14:26:45.457Z
67781dd55d17b38e9c151873,did:plc:bbceft5z3zqdz4qo2dq3atce,2025-01-03T14:26:45.458Z,snoopydamente estranha\ncinéfila medíocre\nsó Jesus na causa\n\nconta reserva da: @finraw.bsky.social\n,BLANCHE,blancheinraw.bsky.social,2025-01-03T14:26:45.458Z
67781dd55d17b38e9c151874,did:plc:4q4gm262q4vxhkknvkr76k2u,2025-01-03T14:26:45.458Z,N/A,N/A,hellen123684.bsky.social,2025-01-03T14:26:45.458Z
67781dd55d17b38e9c151875,did:plc:4dgrhzy6itupvma7xiet62bc,2025-01-03T14:26:45.459Z,"reclamações, maternidade atípica, antiproibicionismo, gatos e botafogo",Rana com H,docetangerina.bsky.social,2025-01-03T14:26:45.459Z
67781dd55d17b38e9c151876,did:plc:er35klywxr6bpbtqsvnjuihu,2025-01-03T14:26:45.459Z,*NO DMs*\n🇺🇸🇵🇷🇮🇹🏳️‍🌈  🚢 Navy Veteran  🐾 Dog mom \nWomen's Rugby 🏉  WNBA 🏀 Phx Mercury \nFitness is independence - Motion is lotion\n#CommonDefense 💙 #BeTheChange 💙 #Peace #DefendAmericanDemocracy 💙 #ISworeAnOath 💙 #VetsForward #ServiceBeforeSelf 💙 #CountryOverParty,BBnAZ 🇺🇸 Vets Against the 🍊💩🤡,bellavigna.bsky.social,2025-01-03T14:26:45.459Z
67781dd55d17b38e9c151877,did:plc:xx3qqpvryjo5viouzanhxc6a,2025-01-03T14:26:45.460Z,★\n♘,Matt,orochii.bsky.social,2025-01-03T14:26:45.460Z
67781dd55d17b38e9c151878,did:plc:ayiubwdhvn4ejo3fajfq4gs7,2025-01-03T14:26:45.460Z,"I'm a good boy, I sing rap\nI'me from Portugal, Lisbon, Massamá",Nitton ls,nittonls.bsky.social,2025-01-03T14:26:45.460Z
67781dd55d17b38e9c151879,did:plc:k6j2p2rhoey3cnsmsgmd2yb4,2025-01-03T14:26:45.461Z,"Retired Heathcare Executive after 40 yrs of caring for Seniors. Now I’m Senior too😊 I love my kiddos, nurses, doctors, therapists, scientists, teachers, veterans, nature, the arts and my animals. Resistance, our battle has just begun!🏳️‍🌈🇺🇦🇺🇸🇲🇽🇬🇧🇨🇦🌊💙💙",Ken Owings,kentrueblue.bsky.social,2025-01-03T14:26:45.461Z
67781dd55d17b38e9c15187a,did:plc:pigk4x5wgx5sj6n6upo3hkyd,2025-01-03T14:26:45.461Z,N/A,N/A,jpedrosilva66.bsky.social,2025-01-03T14:26:45.461Z
67781dd55d17b38e9c15187b,did:plc:klq2upmim564nwch2obmf4ux,2025-01-03T14:26:45.462Z,"PNW, living on an island, in a cabin, in the forest.🌲🌲More Trees, Less Assholes🌲🌲\n\nPermaculture chaos, gardening, 🏳️‍⚧️🏳️‍🌈 ,and kindness advocate.  All such peoples need apply. \n 🚫!! :  crypto, accts without posts, 🐈🎣. \nScammers = reported.",MarcZ,marczocher.bsky.social,2025-01-03T14:26:45.462Z
67781dd55d17b38e9c15187c,did:plc:qtjpantte2wm7ltosaq3holc,2025-01-03T14:26:45.463Z,Boasting magnificent views,peace on earth good Will,truxton.bsky.social,2025-01-03T14:26:45.463Z
67781dd55d17b38e9c15187d,did:plc:fbdehvkbd5du3ntmqbv4mx2o,2025-01-03T14:26:45.463Z,"Lärare, mediepedagog, frilansskribent, cyklist och fotbollssupporter",Henrik Rosenberg,grandeduroh.bsky.social,2025-01-03T14:26:45.463Z
67781dd55d17b38e9c15187e,did:plc:zgbsc6khfdjjv653f4oyt2hv,2025-01-03T14:26:45.464Z,"professora de artes, que até hoje não sabe o que fazer da vida.","Scusa, Hanz?!",hanzzsolo.bsky.social,2025-01-03T14:26:45.464Z
67781dd55d17b38e9c15187f,did:plc:nmmixv6mlzxs3c6msd2ueihj,2025-01-03T14:26:45.464Z,N/A,N/A,footballfeed.bsky.social,2025-01-03T14:26:45.464Z
67781dd55d17b38e9c151880,did:plc:owpnhstqdkrcnrhyuh2qf6tn,2025-01-03T14:26:45.465Z,"Twitter is Dead\n\nAn Brazilian, IT technician, gamer, HQ and manga reader",Willvern,willvern.bsky.social,2025-01-03T14:26:45.465Z
67781dd55d17b38e9c151881,did:plc:kyzvm747vse34zqcofomdfhx,2025-01-03T14:26:45.467Z,Call The Midwife é a minha série preferida!\nJogos Olímpicos uma paixão. Tênis terapia!,Lucia Paiva,lu-paiva.bsky.social,2025-01-03T14:26:45.467Z
67781dd55d17b38e9c151882,did:plc:r7xbsnbjv3wn5uf7qbcdktd5,2025-01-03T14:26:45.467Z,N/A,Inca,ana37.bsky.social,2025-01-03T14:26:45.467Z
67781dd55d17b38e9c151883,did:plc:r7rea34fntpk5ugnkxlwlbci,2025-01-03T14:26:45.468Z,É tempo de Botafogo.\n\n📍Brasília-DF,Yasmin Barros,ykab.bsky.social,2025-01-03T14:26:45.468Z
67781dd55d17b38e9c151884,did:plc:quq35wh5lkcmzoygneou7jpm,2025-01-03T14:26:45.469Z,N/A,Ká 💙,t3mpestade.bsky.social,2025-01-03T14:26:45.469Z
67781dd55d17b38e9c151885,did:plc:bw75nxmd6wk2ul6bdhkdafd7,2025-01-03T14:26:45.469Z,N/A,N/A,larissa-montania.bsky.social,2025-01-03T14:26:45.469Z
67781dd55d17b38e9c151886,did:plc:oj7dzkc4fxobzqete5z4umqu,2025-01-03T14:26:45.470Z,N/A,N/A,saschaoliver.bsky.social,2025-01-03T14:26:45.470Z
67781dd55d17b38e9c151887,did:plc:q4aipw4zslcdayyelpatawaz,2025-01-03T14:26:45.470Z,N/A,N/A,nathanfut.bsky.social,2025-01-03T14:26:45.470Z
67781dd55d17b38e9c151888,did:plc:u4edh2jjlqpbbcnw7vmc2zv5,2025-01-03T14:26:45.472Z,N/A,N/A,albertojara.bsky.social,2025-01-03T14:26:45.472Z
67781dd55d17b38e9c151889,did:plc:3w3hyr4fup6axpzgkyx6ih7y,2025-01-03T14:26:45.473Z,N/A,mari ruindade pura ⚢,maricomecoco.bsky.social,2025-01-03T14:26:45.473Z
67781dd55d17b38e9c15188a,did:plc:jjjb6eox5apdyam4qu7kypqb,2025-01-03T14:26:45.473Z,Engenheiro aposentado. Leitor na ativa. Antifascista. Defensor do SUS.,Hilton Rebel,hiltonrebel.bsky.social,2025-01-03T14:26:45.473Z
67781dd55d17b38e9c15188b,did:plc:cxzuymtas2lahrbrzmbzsiwu,2025-01-03T14:26:45.474Z,"Friki de la Historia, del anime, el deporte y obviamente, los videojuegos. Fanboy de Ruler y de Colo-Colo #TridentsUp #GenGWin #BillsMafia #PorVida",Mister Buckets,misterbuckets.bsky.social,2025-01-03T14:26:45.474Z
67781dd55d17b38e9c15188c,did:plc:42yb3d2iauv6fcrau7zvto3z,2025-01-03T14:26:45.474Z,N/A,N/A,guiguismn7.bsky.social,2025-01-03T14:26:45.474Z
67781dd55d17b38e9c15188d,did:plc:lq4madublb57q4r4mknhh2oz,2025-01-03T14:26:45.476Z,N/A,N/A,bassimiguel.bsky.social,2025-01-03T14:26:45.476Z
67781dd55d17b38e9c15188e,did:plc:ekksaph2yv7sbmgscptqudks,2025-01-03T14:26:45.476Z,"Ajude meu gatinho a fazer sua cirurgia, preciso urgente da colaboração de vocês",Gatito,gartitous.bsky.social,2025-01-03T14:26:45.476Z
67781dd55d17b38e9c15188f,did:plc:o5eebblwayneshpudg3in4g3,2025-01-03T14:26:45.476Z,"Libriano, só isso...",Claudio,claudiofss.bsky.social,2025-01-03T14:26:45.476Z
67781dd55d17b38e9c151890,did:plc:dokoaewvkbad5gqf6awcpgwj,2025-01-03T14:26:45.477Z,N/A,N/A,andaquino.bsky.social,2025-01-03T14:26:45.477Z
67781dd55d17b38e9c151891,did:plc:qkwpnjxyuryaxsz3om43cdl5,2025-01-03T14:26:45.477Z,N/A,N/A,depsyl.bsky.social,2025-01-03T14:26:45.477Z
67781dd55d17b38e9c151892,did:plc:2wdmcy2a4237yx6lmwmvkd2l,2025-01-03T14:26:45.478Z,"Ralsei Enjoyer, Chamo 🇻🇪💀, amante del fuo (bombarden caracas)",Sevitas,sevitas.bsky.social,2025-01-03T14:26:45.478Z
67781dd55d17b38e9c151893,did:plc:7vvsz55oaebppzv2vau7e3cm,2025-01-03T14:26:45.478Z,N/A,N/A,joseba35.bsky.social,2025-01-03T14:26:45.478Z
67781dd55d17b38e9c151894,did:plc:jajdzr6cxuc3c7ku5ntwchks,2025-01-03T14:26:45.479Z,N/A,N/A,paulpepe.bsky.social,2025-01-03T14:26:45.479Z
67781dd55d17b38e9c151895,did:plc:dd7elif73hdqb4cyocu4ohqy,2025-01-03T14:26:45.479Z,N/A,N/A,andersonaprigio.bsky.social,2025-01-03T14:26:45.479Z
67781dd55d17b38e9c151896,did:plc:hde3ju4rbruubohxgsgp7ry7,2025-01-03T14:26:45.479Z,"Autora de Órfãos do Apocalipse, Um Universo de Esperança, poemas e contos em diversas publicações. Conheça todos os meus projetos no link. 🚀\n\nlinktr.ee/allineescreve",Alline Souza,allineescreve.bsky.social,2025-01-03T14:26:45.479Z
67781dd55d17b38e9c151897,did:plc:icdtofn4foito5aadre3rrtw,2025-01-03T14:26:45.482Z,N/A,gugajornalista_,gugajornali574.bsky.social,2025-01-03T14:26:45.482Z
67781dd55d17b38e9c151898,did:plc:qltja4ebu4x5k6er3iuso2gy,2025-01-03T14:26:45.483Z,"Operations Director. Previously TIME, VICE News and the Village Voice. Posting about media, technology and the future of work. Learn more: https://tylerborchers.com",Tyler Borchers,tylerborchers.com,2025-01-03T14:26:45.483Z
67781dd55d17b38e9c151899,did:plc:coulomiq3zx5p3ietpjq2glw,2025-01-03T14:26:45.483Z,"Livros , música,  praias 🌴",Fabi,fabi70.bsky.social,2025-01-03T14:26:45.483Z
67781dd55d17b38e9c15189a,did:plc:4wxcbxx7qhelaq4ej327yeo7,2025-01-03T14:26:45.483Z,"Cpaphil.com : Vintage postcards shop, Cartes Postales, Ansichtskarten \nMore than 1.2 million items online. Enjoy !\nIn English, Francais, und Deutsch\nwww.cpaphil.com",Cpaphil,cpaphil.bsky.social,2025-01-03T14:26:45.483Z
67781dd55d17b38e9c15189b,did:plc:7aoinlwifov522uda4agamiw,2025-01-03T14:26:45.485Z,Psicologia,MarilisGuiot🌻,marilisguiot.bsky.social,2025-01-03T14:26:45.485Z
67781dd55d17b38e9c15189c,did:plc:oetlfdrxnfx4rajykrzqemq5,2025-01-03T14:26:45.485Z,RESIST💙\n🚫MAGA 🚫Crypto🚫DMs🚫Porn,Monya,rmattsmama6.bsky.social,2025-01-03T14:26:45.485Z
67781dd55d17b38e9c15189d,did:plc:7x5an6uhptkwprfctaj7h5f4,2025-01-03T14:26:45.485Z,🔄 Perfil Reserva\n📌 Blumenau\n🌶 Me conheça melhor: https://t.me/+u6JeGAAmoRw3NGVh,Mariah Samp,eumariahsamprev02.bsky.social,2025-01-03T14:26:45.485Z
67781dd55d17b38e9c15189e,did:plc:m2pz3unbuvlgfntu23gmconb,2025-01-03T14:26:45.486Z,N/A,N/A,sebleoufff.bsky.social,2025-01-03T14:26:45.486Z
67781dd55d17b38e9c15189f,did:plc:g7gbdqxkfz7xrrs4lcndqgxh,2025-01-03T14:26:45.486Z,N/A,N/A,x-felps.bsky.social,2025-01-03T14:26:45.486Z
67781dd55d17b38e9c1518a0,did:plc:pir5wj5fjrnnujue4i7y6b5n,2025-01-03T14:26:45.487Z,N/A,N/A,sebaymf.bsky.social,2025-01-03T14:26:45.487Z
67781dd55d17b38e9c1518a1,did:plc:s2yg6dnd6b7bvqupwbcweay3,2025-01-03T14:26:45.490Z,ninjas comem macarrão,paulo,pauloaugustoramos.bfr.family,2025-01-03T14:26:45.490Z
67781dd55d17b38e9c1518a2,did:plc:cu4aqpcec44y2avk4ml63paz,2025-01-03T14:26:45.490Z,N/A,Seila,lfcmar.bsky.social,2025-01-03T14:26:45.490Z
67781dd55d17b38e9c1518a3,did:plc:s6fuujk66okpvcm32htzjh7j,2025-01-03T14:26:45.491Z,N/A,N/A,polo19.bsky.social,2025-01-03T14:26:45.491Z
67781dd55d17b38e9c1518a4,did:plc:2wvswmh3raysxvucqe4brwl5,2025-01-03T14:26:45.491Z,N/A,N/A,crmcintire21.bsky.social,2025-01-03T14:26:45.491Z
67781dd55d17b38e9c1518a5,did:plc:ztctgsz7txxmfkuxuud7vlsl,2025-01-03T14:26:45.492Z,N/A,N/A,rasmrak.bsky.social,2025-01-03T14:26:45.492Z
67781dd55d17b38e9c1518a6,did:plc:22p2kavedbox3c5uyzi5wxav,2025-01-03T14:26:45.492Z,French 🇫🇷 European 🇪🇺 Paris 🏙,Ozne Adirel,ozneadirel.bsky.social,2025-01-03T14:26:45.492Z
67781dd55d17b38e9c1518a7,did:plc:zwh2fjrckahdab6fnno6pdz5,2025-01-03T14:26:45.493Z,Des pronostiques sur le football et parfois d'autres sports. Restez maître de vos mises. ✌️\n\nLike si tu gagnes 💪,PronoSport,pronosport.bsky.social,2025-01-03T14:26:45.493Z
67781dd55d17b38e9c1518a8,did:plc:6sevyhiphbqq5tjdemjed6za,2025-01-03T14:26:45.493Z,Educator/Coach,Yuki,yuuki1991.bsky.social,2025-01-03T14:26:45.493Z
67781dd55d17b38e9c1518a9,did:plc:wedom7xaselnkouv2o6d4kuj,2025-01-03T14:26:45.493Z,N/A,N/A,rstllt.bsky.social,2025-01-03T14:26:45.493Z
67781dd55d17b38e9c1518aa,did:plc:im3qkzsp3zn4lh4esstcgvsw,2025-01-03T14:26:45.494Z,N/A,Léo Cruz,leocruz83.bsky.social,2025-01-03T14:26:45.494Z
67781dd55d17b38e9c1518ab,did:plc:eosv6vi4jrth624gebfyukfl,2025-01-03T14:26:45.494Z,"Atty ⚖️ in Phx, AZ. @inaphxaz.bsky.social’s Hsb, Paul & Doc K's Dad, Reese’s Grandad \n#ASULaw & #DrakeUniversity alum. @sunsphx.bsky.social  #RaiderNation ΑΦΑ",N/A,carylackeylaw.bsky.social,2025-01-03T14:26:45.494Z
67781dd55d17b38e9c1518ac,did:plc:mbzlmizg5rzkke57sqvtzi5j,2025-01-03T14:26:45.494Z,N/A,N/A,femlopes.bsky.social,2025-01-03T14:26:45.494Z
67781dd55d17b38e9c1518ad,did:plc:w3c72qksugeppawls7decz6n,2025-01-03T14:26:45.495Z,"Mãe, Aposentada, Esquerdista, Lulista, Petista, Antifa, Botafoguense\nBolsominion vai se catar!",Suelics13🚩,suelics.bsky.social,2025-01-03T14:26:45.495Z
67781dd55d17b38e9c1518ae,did:plc:o7n7nhxkhxx3buebd575t4ov,2025-01-03T14:26:45.495Z,N/A,N/A,johnyang.bsky.social,2025-01-03T14:26:45.495Z
67781dd55d17b38e9c1518af,did:plc:qsef7fynmhgotaq3tkrjlxlm,2025-01-03T14:26:45.496Z,N/A,N/A,julien69400.bsky.social,2025-01-03T14:26:45.496Z
67781dd55d17b38e9c1518b0,did:plc:4pleg22ll35dienpfaa3eys4,2025-01-03T14:26:45.496Z,N/A,Pollyanna Paiva,pollyannapaiva.bsky.social,2025-01-03T14:26:45.496Z
67781dd55d17b38e9c1518b1,did:plc:d7kopegcqnyeyvcqeez77bu7,2025-01-03T14:26:45.498Z,N/A,N/A,baraodeipanema.bsky.social,2025-01-03T14:26:45.498Z
67781dd55d17b38e9c1518b2,did:plc:fe6wmtgmuh5tenzfbkrovryy,2025-01-03T14:26:45.498Z,N/A,N/A,elviomanoel.bsky.social,2025-01-03T14:26:45.498Z
67781dd55d17b38e9c1518b3,did:plc:ekarj2r4q7weptf5zvnzghps,2025-01-03T14:26:45.499Z,"On née Marseillais, on vit Marseillais, on meurt Marseillais ! ⚽ • Olympique de Marseille dans le coeur 💙🤍 • A jamais les premiers ! 📣 🏆 • #TeamOM •",Beubeu ツ,beubeu13.bsky.social,2025-01-03T14:26:45.499Z
67781dd55d17b38e9c1518b4,did:plc:35txjfwej7vc33xap2lxke6u,2025-01-03T14:26:45.499Z,N/A,N/A,danielcatbh.bsky.social,2025-01-03T14:26:45.499Z
